,pl_name,planet_status,mass,mass_error_min,mass_error_max,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,updated,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,publication,detection_type,mass_detection_type,radius_detection_type,alternate_names,molecules,star_name,ra,dec,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_sp_type,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,star_detected_disc,star_magnetic_field,star_alternate_names
142,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.13497723302339418,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
143,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.1374917225806419,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
144,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.14005305453932196,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
145,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.1426621015260737,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
146,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.14531975242368955,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
147,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.14802691267395085,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
148,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.1507845045861051,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
149,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.1535934676510897,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
150,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.1564547588616096,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
151,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.15936935303817745,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
152,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.16233824316122783,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
153,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.16536244070941805,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
154,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.16844297600423153,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
155,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.17158089856100048,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
156,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.1747772774464681,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
157,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.1780332016430114,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
158,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.18134978041964953,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
159,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.1847281437099634,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
160,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.18816944249705556,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
161,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.1916748492056815,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
162,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.1952455581016861,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
163,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.198882785698881,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
164,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.2025877711735017,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
165,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.20636177678638587,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
166,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.21020608831301585,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
167,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.21412201548157295,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
168,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.21811089241915188,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
169,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.22217407810628836,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
170,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.22631295683995284,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
171,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.23052893870517072,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
172,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.2348234600554275,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
173,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.23919798400202386,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
174,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.2436540009125465,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
175,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.2481930289186254,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
176,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.2528166144331499,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
177,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.25752633267712,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
178,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.26232378821631225,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
179,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.2672106155079434,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
180,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.27218847945751784,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
181,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.27725907598604826,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
182,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.28242413260784344,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
183,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.28768540901905926,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
184,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.2930446976972143,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
